date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:59:00	112061/112061	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Apr%202026%2008:59:00%20GMT	https://www.qorvo.com/products/amplifiers/mobile-amplifiers/3g-wcdma-wgprs-wedge	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/products/amplifiers/mobile-amplifiers/3g-wcdma-wgprs-wedge.html	(from https://www.qorvo.com/products/amplifiers/mobile-amplifiers)
03:59:01	123556/123556	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Apr%202026%2008:59:01%20GMT	https://www.qorvo.com/products/amplifiers/mobile-amplifiers/4g-lte	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/products/amplifiers/mobile-amplifiers/4g-lte.html	(from https://www.qorvo.com/products/amplifiers/mobile-amplifiers)
03:59:03	135958/135958	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Apr%202026%2008:59:02%20GMT	https://www.qorvo.com/products/amplifiers/mobile-amplifiers/wifi-bluetooth	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/products/amplifiers/mobile-amplifiers/wifi-bluetooth.html	(from https://www.qorvo.com/products/amplifiers/mobile-amplifiers)
03:59:03	22661/22661	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Feb%202016%2011:18:29%20GMT	https://www.qorvo.com/-/media/images/qorvopublic/blue-cross-linked-list/bluecrossbackground.jpg	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/-/media/images/qorvopublic/blue-cross-linked-list/BlueCrossBackground.jpg	(from https://www.qorvo.com/products/amplifiers/mobile-amplifiers)
03:59:05	168667/168667	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Nov%202025%2020:12:44%20GMT	https://www.qorvo.com/products/amplifiers/'/-/media/images/qorvopublic/page-heros/hpa-da-spatium-sspas-web-page-banner.jpg'	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/products/amplifiers/'/-/media/images/qorvopublic/page-heros/HPA%20DA%20Spatium%20SSPAs%20web%20page%20banner.jpg	(from https://www.qorvo.com/products/amplifiers/spatium)
03:59:05	20439/20439	---M--	200	added ('OK')	image/png	date:Tue,%2002%20Dec%202025%2007:15:07%20GMT	https://www.qorvo.com/-/media/images/qorvopublic/brochure/sspa-technology-brochure-164x211.png?la=en&h=211&w=164&hash=70A200824D5C100BB076627FCAFED9D1	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/-/media/images/qorvopublic/brochure/SSPA%20Technology%20Brochure%20164x2114663.png	(from https://www.qorvo.com/products/amplifiers/spatium)
03:59:06	27101/27101	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jan%202022%2019:00:38%20GMT	https://www.qorvo.com/-/media/images/qorvopublic/resources/articles/mwj-celestial-radar-174.jpg?la=en&h=239&w=174&hash=1214B8AE4501021896EB2E5BE70E0D38	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/-/media/images/qorvopublic/resources/articles/mwj-celestial-radar-174f24d.jpg	(from https://www.qorvo.com/products/amplifiers/spatium)
03:59:08	114727/114727	---M--	200	added ('OK')	application/pdf	date:Tue,%2017%20Jun%202025%2017:46:36%20GMT	https://www.qorvo.com/-/media/files/qorvopublic/white-papers/qorvo-spatium-frequently-asked-questions.pdf	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/-/media/files/qorvopublic/white-papers/qorvo-spatium-frequently-asked-questions.pdf	(from https://www.qorvo.com/products/amplifiers/spatium)
03:59:08	9458/9458	---M--	200	added ('OK')	image/png	date:Thu,%2013%20May%202021%2000:12:58%20GMT	https://www.qorvo.com/-/media/images/qorvopublic/common/raytheon-is.png?la=en&h=29&w=164&hash=4F450D76487AB899428AC1E1B2D1E306	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/-/media/images/qorvopublic/common/raytheon-is5aba.png	(from https://www.qorvo.com/products/amplifiers/spatium)
03:59:09	13598/13598	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Mar%202018%2017:40:39%20GMT	https://www.qorvo.com/-/media/images/qorvopublic/common/microwave-journal-logo_164px.png?la=en&h=55&w=164&hash=78B15DCA66A96D7A91AE45A1C405C9C5	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/-/media/images/qorvopublic/common/microwave-journal-logo_164pxc798.png	(from https://www.qorvo.com/products/amplifiers/spatium)
03:59:11	85804/85804	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Jun%202021%2022:46:03%20GMT	https://www.qorvo.com/products/amplifiers/-/media/Images/QorvoPublic/Applications/Spatium/gan-tube.png	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/products/amplifiers/-/media/Images/QorvoPublic/Applications/Spatium/gan-tube.png	(from https://www.qorvo.com/products/amplifiers/spatium)
03:59:12	94788/94788	---M--	200	added ('OK')	image/png	date:Sat,%2026%20Jun%202021%2000:07:17%20GMT	https://www.qorvo.com/products/amplifiers/-/media/Images/QorvoPublic/Applications/Spatium/16-grande.png	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/products/amplifiers/-/media/Images/QorvoPublic/Applications/Spatium/16-grande.png	(from https://www.qorvo.com/products/amplifiers/spatium)
03:59:13	137853/137853	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Aug%202025%2017:17:03%20GMT	https://www.qorvo.com/-/media/images/qorvopublic/applications/spatium/spatium_swap-cr_graphic.png?h=292&w=800&hash=5D04D6C4CE6A61F437D8B32342B21342	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/-/media/images/qorvopublic/applications/spatium/spatium_swap-cr_graphicdc55.png	(from https://www.qorvo.com/products/amplifiers/spatium)
03:59:13	899/899	---M-Z	200	added ('OK')	application/javascript	etag:%220e929afa146db1:0%22	https://www.qorvo.com/scripts/QorvoPublic/SupportLinks.js?v=0	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/scripts/QorvoPublic/SupportLinksa4f0.js	(from https://www.qorvo.com/products/amplifiers/spatium)
03:59:14	18831/18831	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Apr%202019%2023:37:48%20GMT	https://www.qorvo.com/-/media/images/qorvopublic/technical-articles/se-co-2-1-5-5g-or-wi-fi-6-80211ax/se-co-2-1-5_112x62.png?la=en&h=62&w=112&hash=BB44C633153158B4A013BBEBBAB25990	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/-/media/images/qorvopublic/technical-articles/se-co-2-1-5-5g-or-wi-fi-6-80211ax/SE-CO-2-1-5_112x6259b0.png	(from https://www.qorvo.com/products/amplifiers/wifi-network-equipment-amplifiers)
03:59:15	2828/2828	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Apr%202019%2023:09:03%20GMT	https://www.qorvo.com/-/media/images/qorvopublic/technical-articles/e-co-1-1-2-overcoming-mlcc-shortages-with-improved-wi-fi-design/112x62_e-co-1-1-2.png?la=en&h=62&w=112&hash=D97CFC0C8A1689BB98A0AD436EA1D2D0	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/-/media/images/qorvopublic/technical-articles/e-co-1-1-2-overcoming-mlcc-shortages-with-improved-wi-fi-design/112x62_E-CO-1-1-2b86d.png	(from https://www.qorvo.com/products/amplifiers/wifi-network-equipment-amplifiers)
03:59:18	368/368	---M-Z	200	added ('OK')	text/plain	etag:%224ecb11299082fbae81e53958c218c680ff3d00ca%22	https://dc.ads.linkedin.com/robots.txt		(from https://www.qorvo.com/products/amplifiers/power-amplifiers)
03:59:19	9623/9623	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://browser-update.org/update.min.js	/home/andrey/Downloads/apex-ai/websites/qorvo/browser-update.org/update.min.js	(from https://www.qorvo.com/products/amplifiers/power-amplifiers)
03:59:19	0/0	UR-M-Z	416	error ('Requested%20range%20not%20satisfiable')	text/javascript	date:Tue,%2015%20Jul%202025%2000:44:26%20GMT	http://www.google-analytics.com/analytics.js	/home/andrey/Downloads/apex-ai/websites/qorvo/www.google-analytics.com/analytics.js	(from https://www.qorvo.com/products/amplifiers/power-amplifiers)
04:00:01	4375/4375	URF---	200	added ('OK%20(cached)')	image/png		https://www.qorvo.com/Content/QorvoPublic/images/Favicon/apple-touch-icon-60x60-bw.png	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/Content/QorvoPublic/images/Favicon/apple-touch-icon-60x60-bw.png	(from https://www.qorvo.com/products/amplifiers/power-amplifiers)
04:00:01	107615/107615	URF---	200	added ('OK%20(cached)')	image/png		https://www.qorvo.com/Content/QorvoPublic/images/Favicon/mstile-310x310.png	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/Content/QorvoPublic/images/Favicon/mstile-310x310.png	(from https://www.qorvo.com/products/amplifiers/power-amplifiers)
04:00:02	0/0	UR-M--	416	error ('Range%20Not%20Satisfiable')	text/html	date:Sun,%2019%20Apr%202026%2008:57:21%20GMT	http://platform.linkedin.com/in.js	/home/andrey/Downloads/apex-ai/websites/qorvo/platform.linkedin.com/in.js	(from https://www.qorvo.com/products/amplifiers/power-amplifiers)
04:00:54	84529/84529	UR-M--	200	added ('Partial%20Content')	image/png	date:Wed,%2008%20Feb%202017%2021:36:58%20GMT	https://www.qorvo.com/-/media/images/qorvopublic/innovation/5g-hero-image_320x180.png?la=en&h=180&w=320&hash=5413EDA18680C7A4CFC67355292137CE	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/-/media/images/qorvopublic/innovation/5G-hero-image_320x1804099.png	(from https://www.qorvo.com/products/amplifiers/power-amplifiers)
04:00:55	33461/33461	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Wed,%2029%20Jun%202016%2017:36:33%20GMT	https://www.qorvo.com/-/media/images/qorvopublic/common/amma_320x180.jpg?la=en&h=180&w=320&hash=C44CF1B9A59DF599FED3A3799CE6CDEE	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/-/media/images/qorvopublic/common/AMMA_320x1805849.jpg	(from https://www.qorvo.com/products/amplifiers/power-amplifiers)
04:01:02	0/0	UR-M--	416	error ('Range%20Not%20Satisfiable')	application/javascript	etag:0x8DE93850741EAB5	https://cdn.cookielaw.org/scripttemplates/otSDKStub.js	/home/andrey/Downloads/apex-ai/websites/qorvo/cdn.cookielaw.org/scripttemplates/otSDKStub.js	(from https://www.qorvo.com/products/amplifiers/power-amplifiers)
04:01:11	0/0	UR-M--	416	error ('Range%20Not%20Satisfiable')	application/javascript	etag:0x8DDC9940DCDBAAC	https://cdn.cookielaw.org/consent/019745d0-d0de-7e1a-8109-e068e5282dbf/OtAutoBlock.js	/home/andrey/Downloads/apex-ai/websites/qorvo/cdn.cookielaw.org/consent/019745d0-d0de-7e1a-8109-e068e5282dbf/OtAutoBlock.js	(from https://www.qorvo.com/products/amplifiers/power-amplifiers)
04:01:45	66091/66091	UR-M--	200	added ('Partial%20Content')	image/png	date:Mon,%2012%20Sep%202016%2018:42:17%20GMT	https://www.qorvo.com/-/media/images/qorvopublic/common/support_320x180.png?la=en&h=180&w=320&hash=68AC8F40264D11AF8BB7607393998966	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/-/media/images/qorvopublic/common/support_320x1807ba8.png	(from https://www.qorvo.com/products/amplifiers/power-amplifiers)
04:01:48	1558483/1558483	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://www.qorvo.com/scripts/QorvoPublic/global.js	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/scripts/QorvoPublic/global.js	(from https://www.qorvo.com/products/amplifiers/power-amplifiers)
04:01:49	97086/97086	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Fri,%2010%20Apr%202026%2020:46:23%20GMT	https://www.qorvo.com/-/media/images/qorvopublic/video-poster-image/2022-qorvo-corporate-overview-1000x563.jpg?la=en&h=563&w=1000&hash=11ED6196C6465B06A16A93753DF8BCF8	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/-/media/images/qorvopublic/video-poster-image/2022%20Qorvo%20Corporate%20Overview%201000x563e538.jpg	(from https://www.qorvo.com/products/amplifiers/power-amplifiers)
04:01:51	53623/53623	UR-M-Z	200	added ('OK')	application/javascript	date:Wed,%2015%20Apr%202026%2012:36:44%20GMT	https://snap.licdn.com/li.lms-analytics/insight.min.js	/home/andrey/Downloads/apex-ai/websites/qorvo/snap.licdn.com/li.lms-analytics/insight.min.js	(from https://www.qorvo.com/products/amplifiers/power-amplifiers)
04:01:58	451718/451718	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://www.qorvo.com/scripts/QorvoPublic/jquery-ui-1.10.4.custom.js	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/scripts/QorvoPublic/jquery-ui-1.10.4.custom.js	(from https://www.qorvo.com/products/amplifiers/power-amplifiers)
04:02:32	573420/573420	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://www.qorvo.com/scripts/QorvoPublic/main.js	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/scripts/QorvoPublic/main.js	(from https://www.qorvo.com/products/amplifiers/power-amplifiers)
04:02:45	168667/168667	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Tue,%2025%20Nov%202025%2020:12:44%20GMT	https://www.qorvo.com/products/amplifiers/'/-/media/images/qorvopublic/page-heros/hpa-da-spatium-sspas-web-page-banner.jpg'	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/products/amplifiers/'/-/media/images/qorvopublic/page-heros/HPA%20DA%20Spatium%20SSPAs%20web%20page%20banner.jpg	(from https://www.qorvo.com/products/amplifiers/spatium)
04:02:45	1025927/1025927	UR-M--	200	added ('Partial%20Content')	application/pdf	date:Tue,%2017%20Jun%202025%2021:45:43%20GMT	https://www.qorvo.com/-/media/files/qorvopublic/brochures/qorvo-your-trusted-infrastructure-partner.pdf	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/-/media/files/qorvopublic/brochures/Qorvo-Your-Trusted-Infrastructure-Partner.pdf	(from https://www.qorvo.com/products/amplifiers/driver-amplifiers)
04:02:53	114727/114727	UR-M--	200	added ('Partial%20Content')	application/pdf	date:Tue,%2017%20Jun%202025%2017:46:36%20GMT	https://www.qorvo.com/-/media/files/qorvopublic/white-papers/qorvo-spatium-frequently-asked-questions.pdf	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/-/media/files/qorvopublic/white-papers/qorvo-spatium-frequently-asked-questions.pdf	(from https://www.qorvo.com/products/amplifiers/spatium)
04:02:54	85804/85804	UR-M--	200	added ('Partial%20Content')	image/png	date:Fri,%2004%20Jun%202021%2022:46:03%20GMT	https://www.qorvo.com/products/amplifiers/-/media/Images/QorvoPublic/Applications/Spatium/gan-tube.png	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/products/amplifiers/-/media/Images/QorvoPublic/Applications/Spatium/gan-tube.png	(from https://www.qorvo.com/products/amplifiers/spatium)
04:02:54	94788/94788	UR-M--	200	added ('Partial%20Content')	image/png	date:Sat,%2026%20Jun%202021%2000:07:17%20GMT	https://www.qorvo.com/products/amplifiers/-/media/Images/QorvoPublic/Applications/Spatium/16-grande.png	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/products/amplifiers/-/media/Images/QorvoPublic/Applications/Spatium/16-grande.png	(from https://www.qorvo.com/products/amplifiers/spatium)
04:02:54	137853/137853	UR-M--	200	added ('Partial%20Content')	image/png	date:Fri,%2022%20Aug%202025%2017:17:03%20GMT	https://www.qorvo.com/-/media/images/qorvopublic/applications/spatium/spatium_swap-cr_graphic.png?h=292&w=800&hash=5D04D6C4CE6A61F437D8B32342B21342	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/-/media/images/qorvopublic/applications/spatium/spatium_swap-cr_graphicdc55.png	(from https://www.qorvo.com/products/amplifiers/spatium)
04:02:55	5386/5386	---M--	200	added ('OK')	image/gif	etag:%220e929afa146db1:0%22	https://www.qorvo.com/Content/QorvoPublic/images/spinner.gif	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/Content/QorvoPublic/images/spinner.gif	(from https://www.qorvo.com/Content/QorvoPublic/css/main.css)
04:02:55	79132/79132	---M--	200	added ('OK')	image/svg+xml	etag:%220e929afa146db1:0%22	https://www.qorvo.com/Content/QorvoPublic/fonts/icomoon.svg?4ba9et	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/Content/QorvoPublic/fonts/icomoon070f.svg	(from https://www.qorvo.com/Content/QorvoPublic/css/main.css)
04:02:56	4293/4293	---M--	200	added ('OK')	image/png	etag:%220e929afa146db1:0%22	https://www.qorvo.com/Content/QorvoPublic/images/logo.png	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/Content/QorvoPublic/images/logo.png	(from https://www.qorvo.com/Content/QorvoPublic/css/main.css)
04:02:57	5386/5386	URF---	200	added ('OK%20(cached)')	image/gif		https://www.qorvo.com/Content/QorvoPublic/images/spinner.gif	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/Content/QorvoPublic/images/spinner.gif	(from https://www.qorvo.com/Content/QorvoPublic/css/main.css)
04:02:57	4137/4137	---M--	200	added ('OK')	image/gif	etag:%220e929afa146db1:0%22	https://www.qorvo.com/Content/QorvoPublic/images/ajax-loader.gif	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/Content/QorvoPublic/images/ajax-loader.gif	(from https://www.qorvo.com/Content/QorvoPublic/css/main.css)
04:02:58	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2019%20Apr%202026%2009:02:58%20GMT	https://www.qorvo.com/Content/QorvoPublic/css/fonts/slick.eot	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/Content/QorvoPublic/css/fonts/slick.eot	(from https://www.qorvo.com/Content/QorvoPublic/css/main.css)
04:02:59	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2019%20Apr%202026%2009:02:59%20GMT	https://www.qorvo.com/Content/QorvoPublic/css/fonts/slick.eot?	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/Content/QorvoPublic/css/fonts/slickd41d.eot	(from https://www.qorvo.com/Content/QorvoPublic/css/main.css)
04:03:00	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2019%20Apr%202026%2009:03:00%20GMT	https://www.qorvo.com/Content/QorvoPublic/css/fonts/slick.woff	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/Content/QorvoPublic/css/fonts/slick.woff	(from https://www.qorvo.com/Content/QorvoPublic/css/main.css)
04:03:01	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2019%20Apr%202026%2009:03:01%20GMT	https://www.qorvo.com/Content/QorvoPublic/css/fonts/slick.ttf	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/Content/QorvoPublic/css/fonts/slick.ttf	(from https://www.qorvo.com/Content/QorvoPublic/css/main.css)
04:03:02	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2019%20Apr%202026%2009:03:02%20GMT	https://www.qorvo.com/Content/QorvoPublic/css/fonts/slick.svg	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/Content/QorvoPublic/css/fonts/slick.svg	(from https://www.qorvo.com/Content/QorvoPublic/css/main.css)
04:03:03	1082/1082	---M--	200	added ('OK')	image/png	etag:%220e929afa146db1:0%22	https://www.qorvo.com/Content/QorvoPublic/images/logo-sm.png	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/Content/QorvoPublic/images/logo-sm.png	(from https://www.qorvo.com/Content/QorvoPublic/css/main.css)
04:03:04	5090/5090	---M--	200	added ('OK')	image/jpeg	etag:%220e929afa146db1:0%22	https://www.qorvo.com/Content/QorvoPublic/images/logo-black.jpg	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/Content/QorvoPublic/images/logo-black.jpg	(from https://www.qorvo.com/Content/QorvoPublic/css/main.css)
04:03:05	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2019%20Apr%202026%2009:03:05%20GMT	https://www.qorvo.com/Content/QorvoPublic/images/_fpo/hero-mobile.jpg	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/Content/QorvoPublic/images/_fpo/hero-mobile.jpg	(from https://www.qorvo.com/Content/QorvoPublic/css/main.css)
04:03:07	0/0	---M--	200	added ('OK')	text/css	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	http://fast.fonts.net/t/1.css?apiType=css&projectid=94d25f4a-3ba1-4f5f-a1db-65f1a3183353	/home/andrey/Downloads/apex-ai/websites/qorvo/fast.fonts.net/t/1.64684b.delayed	(from http://fast.fonts.net/cssapi/94d25f4a-3ba1-4f5f-a1db-65f1a3183353.css)
04:03:11	169772/169772	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Apr%202026%2009:03:08%20GMT	https://www.qorvo.com/products/amplifiers/catv-amplifiers	/home/andrey/Downloads/apex-ai/websites/qorvo/www.qorvo.com/products/amplifiers/catv-amplifiers.html	(from https://www.qorvo.com/products/amplifiers/power-amplifiers)
04:04:19	368/368	---M-Z	200	added ('OK')	text/plain	etag:%224ecb11299082fbae81e53958c218c680ff3d00ca%22	https://dc.ads.linkedin.com/robots.txt		(from https://www.qorvo.com/products/amplifiers/power-amplifiers)
